serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
0,0.159230598,48,0,0.273396257,6250.0,8,0,1,0,1.0
0,0.0,67,0,3795.0,8055.432117720737,14,0,2,0,0.0
0,0.062997375,75,0,0.00495467,9485.0,6,0,0,0,0.0
0,0.048761888,55,0,0.189975464,5705.0,9,0,2,0,1.0
0,0.9999999,57,0,419.0,4435.018538624431,1,0,0,0,1.0
0,0.02845633,53,1,0.278187566,11387.0,9,0,2,0,3.0
0,0.096069869,29,0,0.015596881000000003,5000.0,5,0,0,0,0.0
0,0.127134961,30,0,0.601654032,1450.0,7,0,0,0,2.0
0,0.009346499,67,0,0.477930358,4077.0,6,0,2,0,0.0
0,0.051615892,49,2,0.848384476,16000.0,23,0,9,0,4.0
0,0.838711333,41,1,0.7286801699999998,7750.0,19,0,2,0,3.0
0,0.0414633,54,0,6461.0,9191.20362595031,13,0,3,0,0.0
0,0.8416983959999998,40,0,0.438228993,4200.0,16,0,0,0,1.0
0,0.160418657,45,3,0.392627663,8870.0,16,0,1,0,1.0
0,0.5450771520000001,45,0,0.284971503,10000.0,10,0,2,0,1.0
0,0.460892956,39,0,1456.0,6972.077954056316,6,0,1,0,2.0
0,0.003788379,70,0,5519.0,0.0,9,0,2,0,0.0
0,0.958910585,54,0,0.6419154420000001,6598.0,11,0,2,0,0.0
0,0.203418885,41,0,0.486360192,7917.0,5,0,1,0,1.0
0,0.429959052,46,1,1435.0,5348.141483868609,3,0,1,0,0.0
0,0.0,39,0,4288.0,7400.632482044672,9,0,2,0,0.0
0,0.090738823,58,0,1.100973236,3287.0,14,0,3,0,0.0
0,0.041882635,74,0,609.0,4998.129538450315,10,0,0,0,0.0
0,0.9999999,63,0,72.0,3819.490194233397,1,0,0,0,0.0
0,0.09054027,56,0,2401.0,6133.901046679886,9,0,1,0,0.0
0,0.206140996,54,0,214.0,4605.249757044675,7,0,0,0,0.0
0,0.7123166679999999,58,0,0.8848361409999999,5400.0,16,0,2,0,0.0
0,0.008850866,44,0,0.00188566,11666.0,7,0,0,0,4.0
0,0.689241898,30,0,0.445702865,1500.0,6,0,0,0,0.0
0,0.113588641,47,0,0.195467422,6000.0,5,0,2,0,0.0
0,0.011999797,72,0,0.02061123,5627.0,8,0,0,0,0.0
0,0.0,28,0,0.180409795,2000.0,7,0,0,0,0.0
0,0.002158662,63,0,0.29703677300000003,2800.0,5,0,0,0,0.0
0,0.767032791,54,1,0.438328466,4450.0,17,0,0,0,1.0
0,0.057470025,46,0,0.319743422,9197.0,11,0,2,0,2.0
0,0.035721468,56,0,0.233259569,12200.0,14,0,1,0,1.0
0,0.9999999,74,0,3618.0,5217.181556733395,2,0,1,0,0.0
0,0.068768655,32,0,0.197465681,20833.0,17,0,2,0,4.0
0,0.008326969999999998,88,0,1723.0,6002.941119544674,8,0,1,0,0.0
0,0.123499432,73,0,153.0,4343.329902774249,5,0,0,0,0.0
0,0.529319618,27,0,0.140700809,7419.0,15,0,0,0,0.0
0,0.053877845,85,0,0.008888889,4499.0,5,0,0,0,0.0
0,0.013784896,40,0,0.386461354,10000.0,7,0,2,0,3.0
0,0.327210171,53,1,0.509440621,11333.0,13,0,2,0,2.0
0,0.065051942,43,0,0.005832361,6000.0,2,0,0,0,0.0
0,0.021499428,78,0,0.052486878,4000.0,17,0,0,0,0.0
0,0.9999999,32,0,0.135731415,4169.0,6,0,1,0,0.0
0,0.9999999,45,0,44.0,0.0,1,0,0,0,0.0
0,0.110363931,63,0,0.042067577,4468.0,9,0,0,0,0.0
0,0.256975821,59,0,0.384508884,13000.0,18,0,2,0,0.0
0,0.9999999,30,2,0.014025663999999998,3350.0,2,0,0,0,0.0
1,0.93675288,28,0,0.037603734,3855.0,3,0,0,0,1.0
0,0.711144428,33,0,0.408996252,2400.0,4,0,0,0,0.0
1,0.950585547,41,2,0.32111476,11266.0,6,1,1,0,0.0
0,0.204613128,34,0,0.114710823,4166.0,6,0,0,0,0.0
0,0.9999999,59,0,0.0,2500.0,0,0,0,0,0.0
0,0.7890576640000001,56,0,1788.0,5129.089465585527,11,0,0,0,0.0
1,0.876308278,45,0,477.0,4212.369975639036,4,1,0,1,0.0
0,0.14132552199999998,43,0,0.451711563,8500.0,8,0,1,0,0.0
0,0.121432467,41,1,0.42789015,6080.0,4,0,1,0,0.0
0,0.9999999,84,1,1813.0,6614.872919233394,3,0,2,0,0.0
0,0.233544323,73,7,0.789275362,13799.0,24,0,14,3,0.0
0,0.442954426,57,0,1994.0,6264.8609738151,10,1,1,0,0.0
0,0.028127218,42,1,0.468236053,3100.0,9,0,1,0,0.0
0,0.151893156,55,0,1601.0,5741.0212652742475,6,0,1,0,0.0
0,0.712365293,30,0,0.414560162,3955.0,8,0,1,0,0.0
0,0.024112906,73,0,29.0,5521.969246991166,14,0,0,0,0.0
0,0.0,71,0,774.0,3950.45012136861,2,0,0,0,0.0
0,0.08491726,47,0,0.28571428600000004,17618.0,11,0,1,0,4.0
0,0.482686033,50,0,0.038771031,4100.0,3,0,0,0,0.0
0,0.0,38,0,0.350332594,1352.0,4,1,0,0,4.0
0,0.035708891,67,0,0.46832473,2130.0,8,0,1,0,0.0
0,0.056618572,36,4,0.449612403,5417.0,18,1,1,0,2.0
0,0.053295933,46,0,0.243108127,7000.0,9,0,1,0,3.0
0,0.069661356,42,0,0.226795637,9717.0,7,0,1,0,2.0
0,0.08207112099999998,55,0,142.0,4474.289829909462,6,0,0,0,0.0
0,0.128874845,46,0,0.106889311,10000.0,7,0,1,0,0.0
0,1.003235373,31,0,0.211780729,2936.0,3,0,0,0,0.0
0,0.28432201,56,0,0.232719283,5916.0,6,0,1,0,1.0
0,0.468455183,62,0,3719.0,7007.752700639033,6,0,2,0,0.0
0,0.306527639,42,0,0.067066605,6500.0,5,0,0,0,1.0
0,0.806316995,55,3,0.349935037,2308.0,12,0,1,0,0.0
0,0.023915564,84,0,0.124468883,4000.0,13,0,2,0,0.0
0,0.523400785,54,1,0.553949641,11000.0,23,0,4,0,1.0
1,0.894211577,21,0,13.0,3819.490194233397,1,0,0,0,0.0
0,0.35179888600000003,50,0,0.147428064,9000.0,8,0,0,1,1.0
0,0.419749096,58,0,0.441023591,2500.0,4,0,0,0,2.0
0,0.306836896,44,0,2240.0,0.0,12,0,2,0,0.0
0,0.075701616,56,1,0.204993304,10453.0,14,0,1,0,0.0
0,0.9999999,60,0,0.0,3819.490194233397,1,0,0,0,0.0
0,0.000748623,39,0,0.150283239,3000.0,2,0,0,0,0.0
0,0.0059988,80,0,0.151240169,1652.0,2,0,0,0,0.0
0,0.7184881809999999,56,0,0.177152798,13795.0,10,0,0,0,0.0
0,0.34949845700000004,56,0,0.6709041570000001,7000.0,13,0,2,0,2.0
0,0.548787661,42,0,0.34128052299999995,5200.0,7,0,1,0,2.0
0,0.490821352,50,0,0.464593169,3600.0,10,0,1,0,0.0
0,0.9999999,38,0,0.643727599,2789.0,5,0,1,0,9.0
0,0.0,81,0,0.08152793599999998,3507.0,4,0,0,0,0.0
0,0.0,50,0,0.0,5250.0,4,0,0,0,1.0
0,0.31039777,42,0,0.23376974,7408.0,9,0,1,0,1.0
0,0.114536993,45,0,0.479079877,5520.0,10,0,1,0,1.0
0,0.437408241,44,0,0.203820023,7800.0,8,0,1,0,2.0
0,0.0,64,0,0.26327894,9130.0,7,0,2,0,0.0
0,0.000749983,50,0,0.149481315,8000.0,4,0,1,0,0.0
0,0.636930004,27,0,0.178670617,5400.0,9,0,0,0,1.0
0,1.043370848,64,7,0.403561775,18866.0,17,2,2,3,0.0
0,0.041764092,78,0,1438.0,6002.941119544674,8,0,1,0,0.0
1,0.073449802,71,1,0.127790714,7300.0,32,0,1,0,0.0
0,0.0,35,0,0.0,5000.0,6,0,0,0,2.0
0,0.148311633,62,0,0.704312865,2735.0,25,0,1,0,0.0
0,0.001462936,69,0,0.000526177,3800.0,5,0,0,0,0.0
1,0.9999999,31,0,240.0,3819.490194233397,1,0,0,0,0.0
0,0.9999999,51,1,0.545816733,6525.0,9,0,3,0,0.0
0,0.119010268,59,0,0.656859917,10400.0,22,0,3,0,0.0
0,0.9999999,58,1,0.0,3342.0,2,0,0,0,0.0
0,0.005254433,53,0,0.312252652,12633.0,20,0,1,0,0.0
0,0.01303833,58,0,0.119152138,7972.0,9,0,1,0,4.0
0,0.4487756120000001,40,0,0.327031449,5500.0,4,0,2,0,0.0
0,0.265891629,39,0,276.0,5783.889101261593,16,0,0,0,0.0
0,0.518121292,73,0,0.192172174,10500.0,12,0,2,0,0.0
0,0.052471321,44,0,0.061867111,7208.0,12,0,0,0,2.0
0,0.9999999,57,0,1149.0,5217.181556733395,2,0,1,0,0.0
0,0.041199411,56,0,0.240239993,12166.0,7,0,2,0,1.0
0,0.481631277,43,0,0.401433094,6000.0,7,1,2,0,0.0
0,0.727684584,59,0,0.13905206,22300.0,11,0,2,0,1.0
0,0.330990652,47,0,0.842657867,6666.0,14,0,3,0,0.0
0,0.8961424329999998,56,0,1198.0,6543.523426067961,3,0,0,1,4.0
0,0.038394221,84,0,0.205999743,7766.0,9,0,1,0,0.0
0,0.9999999,80,0,0.990563494,3708.0,1,0,1,1,0.0
0,0.040248994,58,0,0.434359379,3800.0,14,0,1,0,0.0
0,0.067750493,42,0,1.393601347,4750.0,8,0,3,0,1.0
0,0.046879062,65,0,0.023989034,2917.0,12,0,0,0,0.0
0,1.101932045,66,2,279.0,4212.369975639036,4,0,0,0,0.0
0,0.00790764,58,0,0.389913612,4282.0,11,0,2,0,1.0
0,0.122109115,60,0,0.092685178,13000.0,6,0,1,0,0.0
0,0.244475898,56,0,0.324820021,5833.0,18,0,1,0,0.0
0,0.02495578,59,0,0.12437752,8433.0,8,0,1,0,0.0
0,0.011717835,57,0,0.071142476,5242.0,8,0,0,0,0.0
0,0.8538292340000001,28,0,0.196168263,2400.0,3,0,0,0,0.0
0,0.0,33,0,0.054657557,6000.0,3,0,0,0,0.0
0,0.035267513,58,0,0.008887901,9000.0,11,0,0,0,2.0
0,0.9999999,45,0,0.17129293899999998,15166.0,8,0,2,0,0.0
0,0.013151239,64,0,0.061310782,3310.0,6,0,0,0,0.0
0,0.003009983,52,0,0.443911218,5000.0,14,0,2,0,2.0
0,0.350659736,28,0,0.231111111,4049.0,4,0,0,0,1.0
0,0.915041867,64,0,2.145759432,3100.0,17,0,2,0,0.0
0,0.4024291370000001,56,0,1179.5,1.0,8,0,1,0,0.0
0,0.157084292,55,0,0.158311658,8457.0,4,0,1,0,2.0
1,0.698353642,51,0,0.7833631479999998,5589.0,8,0,2,0,0.0
0,0.005489732,63,0,0.296618357,5174.0,13,0,1,0,0.0
0,0.9999999,65,0,0.046829431,12000.0,4,0,0,0,1.0
0,0.367132293,56,0,0.27840728600000003,9442.0,12,0,2,0,2.0
0,0.000705615,67,0,0.520533881,2921.0,18,0,1,0,0.0
0,0.0,49,0,0.168826494,8333.0,13,0,1,0,1.0
0,0.262935653,53,0,0.687602224,6113.0,10,0,2,0,1.0
0,0.956810631,50,0,0.00532978,1500.0,2,1,0,0,1.0
0,0.042812701,58,0,0.251052515,4512.0,5,0,2,0,0.0
0,0.064700837,34,0,1934.0,9191.20362595031,13,0,3,0,0.0
0,0.0,52,1,0.457030756,7900.0,15,0,4,0,0.0
0,0.06408030299999999,55,0,0.180349576,3775.0,8,0,1,0,0.0
0,0.059248148,53,0,0.011638317,5584.0,6,0,0,0,0.0
0,0.00049995,79,0,0.00289971,10000.0,2,0,0,0,0.0
0,0.0,63,0,0.255587949,1028.0,6,0,0,0,0.0
0,0.141335349,43,0,1815.0,8893.609025097167,11,0,2,0,2.0
0,0.0739507,41,5,1148.0,5705.346518691531,6,0,0,0,2.0
0,0.03081538,88,0,10.0,4343.329902774249,5,0,0,0,0.0
0,0.025200497,38,0,3830.0,9453.123480220736,15,0,3,0,0.0
0,0.248231794,38,0,6.364392679,600.0,8,0,2,0,2.0
0,0.388434408,33,0,0.469356546,8500.0,35,0,2,0,1.0
0,0.161872406,65,0,0.19418276,16983.0,14,0,2,0,0.0
0,0.411972535,61,0,0.142112125,2300.0,3,0,0,0,0.0
0,0.149845318,59,0,0.250125733,5964.0,11,0,1,0,0.0
0,0.022044453,57,1,0.153456436,15000.0,9,0,1,0,0.0
0,0.002333074,87,0,1.0,4081.410048503823,3,0,0,0,0.0
0,0.16105950800000002,45,0,2067.0,5348.141483868609,3,0,1,0,0.0
0,0.457245791,44,0,0.288554288,8500.0,9,0,2,0,0.0
0,0.9999999,46,0,0.182908546,2000.0,1,0,0,0,1.0
0,0.144963145,33,0,1329.0,1.0,10,0,2,0,0.0
0,0.029271226,78,0,27.0,4343.329902774249,5,0,0,0,0.0
0,0.32016749,51,0,0.211995473,2650.0,3,0,1,0,0.0
0,0.17548021,51,0,0.272356971,5400.0,11,0,1,0,0.0
0,0.457772155,80,0,1.277158199,2420.0,12,0,2,0,0.0
0,0.005749795,61,0,0.190511353,5416.0,8,0,1,0,0.0
0,0.134015061,62,0,0.072697522,12833.0,8,0,1,0,0.0
0,0.008314913999999998,43,0,0.187185025,12500.0,7,0,2,0,2.0
0,0.781860907,36,0,0.243719535,8000.0,6,0,0,0,2.0
0,0.0,26,0,0.0,0.0,2,0,0,0,0.0
0,0.365804416,50,0,0.330191374,3500.0,8,0,1,0,1.0
0,0.004636279,60,0,7.0,3950.45012136861,2,0,0,0,0.0
0,0.677754816,43,0,0.142009061,6400.0,4,0,0,0,0.0
0,0.181768596,53,0,4953.0,10029.38053332674,10,0,3,0,2.0
0,0.002256905,47,0,0.338732254,5000.0,8,0,1,0,1.0
0,0.359106816,28,0,0.337183474,2250.0,7,0,0,0,0.0
0,0.183683541,53,0,0.15885607599999998,15000.0,8,0,1,0,2.0
0,0.001074005,74,0,0.094181164,5000.0,9,0,0,0,0.0
0,0.256685583,60,0,0.638361638,1000.0,19,0,0,0,1.0
0,0.317552681,40,0,0.01448151,11600.0,3,0,0,0,0.0
0,0.027250391,63,0,1362.0,5479.101411003821,4,0,1,0,0.0
0,0.106581966,85,0,54.0,3819.490194233397,1,0,0,0,0.0
0,0.236021749,64,1,0.5187531679999999,11837.0,17,0,2,0,0.0
0,0.14773841,42,0,0.251264461,17200.0,19,0,2,0,2.0
0,0.510190861,65,0,0.7256727029999998,5908.0,17,0,2,0,0.0
0,0.020663369,81,0,0.044025157,635.0,4,0,0,0,0.0
0,0.661762605,70,0,0.208963585,1784.0,4,0,0,0,0.0
0,0.95650435,30,1,0.221749535,3760.0,4,0,0,0,2.0
0,0.0,33,0,860.0,5741.0212652742475,6,0,1,0,0.0
0,0.443012326,45,0,0.443854996,7916.0,9,0,1,0,4.0
0,0.516644474,53,0,0.6993915470000001,6080.0,16,0,1,2,0.0
0,0.046043421,42,0,0.158387329,12500.0,7,0,1,0,1.0
0,0.022693713,79,0,318.0,4474.289829909462,6,0,0,0,0.0
0,0.016932769,53,0,0.251285567,2916.0,7,0,1,0,3.0
0,0.018190151,61,1,0.056256944,9900.0,7,0,1,0,0.0
0,0.002355898,32,0,0.067126875,4200.0,10,0,0,0,0.0
0,0.9999999,37,2,0.146242133,2700.0,6,0,0,0,1.0
0,0.985750712,63,3,0.6871267879999999,7200.0,13,0,2,0,1.0
0,0.8759231909999998,64,0,0.404919016,5000.0,6,0,1,0,3.0
0,0.9999999,41,0,0.432672234,1915.0,2,0,1,0,2.0
0,0.266746651,65,0,1001.0,6002.941119544674,8,1,1,0,0.0
0,0.375526985,58,0,0.149461109,7700.0,7,0,0,0,0.0
0,0.017080619,39,0,2148.0,7531.592409179885,10,0,2,0,0.0
0,0.104844758,44,0,0.106926458,8416.0,5,0,1,0,1.0
0,0.136062131,58,0,0.244628948,11682.0,4,0,2,0,2.0
0,0.05867552700000001,56,0,57.0,4212.369975639036,4,0,0,0,0.0
0,0.749239292,40,2,0.097385032,4435.0,9,0,0,2,1.0
0,0.28742515,31,1,0.284286285,2500.0,6,0,0,0,1.0
0,0.000180667,75,0,0.141118472,6490.0,16,0,1,0,2.0
0,1.1841318440000002,53,0,0.8933475540000001,7500.0,23,0,2,0,1.0
1,0.106439714,33,0,0.348957165,4458.0,7,0,2,0,1.0
0,0.090980624,64,0,0.530918946,4058.0,13,0,1,0,0.0
0,0.526967065,31,0,0.083972009,3000.0,3,0,0,1,0.0
0,0.059647018,55,0,689.0,5610.061338139034,5,0,1,0,0.0
0,0.047219591,62,0,1659.0,6657.740755220739,13,0,1,0,0.0
0,0.6320142910000001,33,0,0.113101437,4800.0,7,0,0,0,1.0
1,0.100023225,39,0,3757.0,7793.512263450311,12,0,2,0,0.0
0,0.026153097,77,0,0.025394921,5000.0,12,0,0,0,0.0
0,0.9999999,27,1,0.176307847,3975.0,1,0,0,0,1.0
0,0.237378333,57,0,0.236495942,7145.0,16,0,0,0,1.0
0,0.9999999,58,0,0.172009652,2900.0,3,1,0,0,0.0
0,0.037491487,44,0,0.136568172,13333.0,18,0,1,0,0.0
0,0.001428524,75,0,189.0,3950.45012136861,2,0,0,0,0.0
0,0.30712419,34,0,0.298731257,2600.0,9,0,0,0,0.0
0,0.9999999,33,0,0.26398476600000004,4200.0,9,0,1,0,1.0
0,0.130173535,50,0,0.6825137729999999,4900.0,10,0,1,0,0.0
0,0.013442951000000002,31,0,0.31911348100000003,6000.0,6,0,2,1,0.0
0,0.018049005,57,0,0.041161455,3133.0,12,0,0,0,0.0
0,0.49429385,72,0,0.223652999,2950.0,7,0,0,0,0.0
0,0.07249395900000001,34,0,0.7066839709999999,3081.0,9,0,1,0,0.0
0,0.038389787,54,0,2122.0,9587.679952058263,21,0,2,0,1.0
0,0.015284986,58,0,2012.0,7007.752700639033,6,0,2,0,0.0
0,0.034874693,49,0,0.511805999,4700.0,4,0,1,0,1.0
0,0.0,43,0,2792.0,5610.061338139034,5,0,1,0,0.0
0,0.9999999,74,0,0.0,5500.0,0,0,0,0,0.0
0,0.158695007,46,0,0.7626474709999999,5000.0,14,0,2,0,1.0
0,0.031872944,74,0,55.0,5129.089465585527,11,0,0,0,0.0
0,0.072492751,38,0,0.147584201,22000.0,6,0,1,0,2.0
0,0.032499654,72,1,0.372625264,9000.0,25,0,3,0,0.0
1,0.118782555,33,1,0.255807116,3400.0,8,0,0,2,0.0
0,0.13470148,50,0,0.422242732,4333.0,9,0,2,0,1.0
0,0.286789528,70,0,0.61929621,5171.0,13,0,1,0,2.0
0,0.114576192,45,0,0.402550355,6900.0,14,0,4,0,0.0
0,0.044740858,80,0,64.0,4474.289829909462,6,0,0,0,0.0
0,0.030976279,58,0,1823.0,5610.061338139034,5,0,1,0,0.0
0,0.6777170990000001,53,1,0.257474342,2240.0,8,1,0,0,0.0
0,0.129975958,57,0,0.220114866,7486.0,10,0,1,0,2.0
0,0.186797509,58,0,0.118872028,40000.0,13,0,1,0,2.0
0,0.119566138,64,0,0.24479057,4750.0,7,0,1,0,1.0
0,0.015926733999999998,58,0,2886.0,6264.8609738151,10,0,1,0,0.0
0,0.9999999,50,0,46.0,3688.5302670981837,0,0,0,0,0.0
0,0.687237804,49,2,0.551604236,6326.0,25,0,1,0,0.0
0,0.9999999,25,0,0.0,820.0,1,0,0,0,0.0
0,0.034491246,76,0,1.425221069,2600.0,12,0,2,0,0.0
0,0.382067843,41,0,0.560362067,9500.0,19,0,2,0,5.0
0,0.0,21,0,0.0,1.0,1,0,0,0,0.0
1,0.981819835,59,0,0.246820809,3459.0,9,0,0,0,0.0
0,0.847430514,31,0,0.419168821,5028.0,4,0,1,0,0.0
0,0.097266054,69,0,1941.0,6657.740755220739,13,0,1,0,0.0
0,0.713859101,48,0,0.212397448,6581.0,7,0,1,0,2.0
0,0.607857131,49,0,0.394034378,9889.0,11,0,1,0,1.0
0,0.07597988799999998,49,0,0.346968457,11000.0,10,0,2,0,4.0
0,0.179911285,30,0,0.369907523,4000.0,17,0,1,0,2.0
0,0.244485526,50,0,2326.0,5871.98119240946,7,0,1,0,0.0
0,0.0,67,0,570.0,6526.780828085526,12,0,1,0,0.0
0,0.0,59,0,1718.0,5129.089465585527,11,1,0,0,0.0
0,0.055148173,39,2,0.430975038,7250.0,15,0,5,0,1.0
0,0.163578733,52,0,0.02736266,4750.0,2,0,0,0,2.0
0,0.702107035,24,0,0.27857589,1600.0,3,0,0,0,0.0
0,0.930016789,56,1,0.668082979,4000.0,10,0,1,0,0.0
0,0.7245402059999998,34,0,0.7273639829999998,4980.0,6,0,1,0,1.0
0,0.603387213,56,0,0.136330072,10833.0,6,0,0,0,0.0
0,0.007984032,24,0,0.0,3819.490194233397,1,0,0,0,0.0
0,0.339319088,33,0,0.302671573,6250.0,8,0,0,0,0.0
0,0.249029773,50,0,263.0,4736.209684179888,8,0,0,0,0.0
0,0.36214921,42,0,0.327556656,5250.0,11,0,1,0,0.0
0,0.142243549,43,0,0.349930014,5000.0,7,0,1,0,3.0
0,0.012897146000000002,48,0,27.0,7813.85140613506,8,0,0,0,5.0
0,0.695617775,81,0,0.6583526679999999,6895.0,8,0,3,0,0.0
0,0.020666416,70,0,818.0,6045.808955532018,18,0,0,0,0.0
0,0.458392064,60,1,0.542408693,6625.0,11,0,2,0,1.0
0,0.7184494570000001,48,0,0.6779327959999999,5088.0,9,0,4,0,1.0
0,0.81722437,44,0,0.096882069,10166.0,4,2,0,0,0.0
0,0.175068744,41,0,0.009990917,6605.0,2,0,0,1,2.0
0,0.064007472,89,0,34.0,3819.490194233397,1,0,0,0,0.0
0,0.9999999,36,0,0.023663811,2450.0,2,0,0,0,2.0
0,0.120792387,38,1,0.312323317,9550.0,9,0,3,0,3.0
0,0.758980816,60,0,0.125714286,4549.0,4,0,0,0,1.0
0,0.076654318,79,0,0.047892771,37750.0,11,0,2,0,0.0
0,0.223785081,71,0,0.032247662,3100.0,1,0,0,0,0.0
0,0.315759464,50,0,0.535719461,6900.0,15,0,1,0,1.0
0,0.211757802,62,0,0.260473953,10000.0,16,0,2,0,1.0
0,0.95943089,45,0,0.354933333,7499.0,9,1,2,0,0.0
0,0.9999999,51,1,0.708492731,3920.0,3,2,1,0,1.0
0,0.546227802,66,0,0.242557016,8900.0,4,0,1,0,1.0
0,0.172595668,24,0,0.956268222,2400.0,13,0,2,0,0.0
0,0.972249183,41,2,5791.0,7574.460245167231,20,0,1,0,0.0
0,0.05700882,46,1,0.533381451,5541.0,14,0,2,0,0.0
0,0.169258099,36,0,0.514297141,5000.0,8,0,1,0,3.0
0,0.9999999,85,0,0.0,10439.0,6,0,0,0,0.0
0,0.9999999,36,0,0.985941893,3200.0,8,0,1,0,0.0
0,0.151176617,59,0,0.061899849000000014,12600.0,13,0,0,0,0.0
0,0.533679216,34,0,0.191349934,3051.0,7,0,0,0,1.0
0,0.9999999,67,0,0.119400115,5200.0,3,0,0,0,0.0
0,0.6065051610000001,75,0,2735.0,7269.672554909459,8,0,2,0,0.0
0,0.031714014,75,0,360.0,6002.941119544674,8,0,1,0,0.0
0,0.01009899,32,0,0.187904968,4166.0,2,0,1,0,0.0
1,0.921790096,82,0,1.144146685,7089.0,14,0,2,0,0.0
0,0.135917282,53,0,0.190480952,10000.0,3,0,1,0,0.0
0,0.093607998,26,0,0.139340659,2274.0,7,0,0,0,0.0
0,0.308021624,53,0,0.874722517,10360.0,8,0,4,0,0.0
0,1.099800399,26,0,0.188801639,2928.0,7,0,0,0,0.0
0,0.0,29,2,0.174780527,3758.0,6,0,1,0,0.0
0,0.064397157,61,2,0.17293233100000002,7580.0,18,0,2,0,1.0
0,0.946352555,67,1,0.462062012,3966.0,18,0,0,0,0.0
0,0.9999999,30,0,0.408197268,3000.0,5,0,0,2,0.0
0,0.180715386,61,0,0.270789834,41666.0,18,0,4,0,0.0
0,0.0,39,0,1402.0,7456.6463713121375,5,0,1,0,3.0
1,0.055463838,56,2,0.136095989,9000.0,22,0,1,0,0.0
0,0.210238635,36,1,2869.0,7587.60629844735,6,0,1,0,3.0
0,1.141779602,88,0,5775.0,9322.163553085522,14,0,3,0,0.0
0,0.481609286,48,0,0.7545257059999998,4142.0,12,0,2,0,1.0
0,0.015837214,72,0,0.546043368,3550.0,14,0,1,0,1.0
0,0.9999999,57,0,34.0,3688.5302670981837,0,0,0,0,0.0
0,0.076530054,87,0,0.050649783,3000.0,9,0,0,0,0.0
0,0.025713974,81,0,0.020979021,3002.0,7,0,0,0,0.0
0,0.491447298,43,0,0.499683844,6325.0,13,0,2,0,1.0
0,0.15784313,51,0,0.595854579,15100.0,13,0,4,0,2.0
0,0.030184073,80,0,0.02574171,4583.0,12,0,0,0,0.0
0,0.013301512,46,0,0.214946863,8750.0,5,0,1,0,3.0
0,0.000390234,50,0,1185.0,6356.549609665281,6,0,1,0,1.0
0,0.05051076,45,0,0.220103986,7500.0,7,0,2,0,2.0
0,1.112596296,44,1,345.5,1.0,6,0,0,0,2.0
1,0.108545481,34,0,0.198334966,4083.0,8,1,0,0,3.0
0,0.002947651,27,1,1.29925187,400.0,6,0,0,0,0.0
0,0.455795064,25,0,0.35391152200000003,4000.0,14,0,0,0,0.0
0,0.07969780000000001,72,0,32.0,3950.45012136861,2,0,0,0,0.0
0,0.160484607,57,1,0.014246438,4000.0,3,0,0,0,0.0
1,0.0,30,0,0.0,1417.0,1,0,0,0,1.0
1,0.608101214,60,0,483.0,4212.369975639036,4,1,0,0,0.0
0,0.035347467,27,0,0.005998666999999999,4500.0,3,0,0,0,0.0
0,0.480709731,68,0,3.70383693,833.0,18,0,2,0,0.0
0,0.0,30,0,0.430116833,4621.0,5,0,1,0,2.0
0,0.694424446,54,0,0.341259119,3700.0,7,0,0,0,0.0
0,0.004999,68,0,0.463755065,2220.0,4,0,1,0,0.0
0,0.338727845,64,0,1468.0,5610.061338139034,5,0,1,0,0.0
0,0.825191255,48,0,2758.0,7849.526152717776,8,0,1,0,3.0
0,0.0,39,0,0.0,2000.0,3,0,0,0,0.0
0,0.029049916,78,0,0.003496503,4575.0,4,0,0,0,0.0
0,0.023879093,45,0,0.001294858,5405.0,5,0,0,0,0.0
0,0.439040413,49,0,0.466340813,4500.0,13,0,1,0,0.0
0,0.153956043,79,0,0.23911553,5833.0,17,0,1,0,1.0
1,0.404769332,61,1,0.228221742,4166.0,15,0,1,0,0.0
0,0.9999999,37,0,0.219102472,4166.0,5,0,0,0,2.0
0,0.0,40,0,0.30722766100000004,4800.0,9,0,2,0,4.0
0,0.488251175,45,0,0.293731778,5487.0,8,0,1,0,2.0
0,0.7776889240000002,25,0,0.133333333,3569.0,5,0,0,0,4.0
0,0.0,73,0,0.000190458,10500.0,8,0,0,0,0.0
0,0.9999999,48,0,0.097908931,5116.0,2,0,0,0,1.0
0,0.8151245229999998,59,0,3.269928966,3800.0,11,0,1,0,0.0
0,0.028620229,76,0,0.009073769,8485.0,13,0,0,0,0.0
0,0.51112543,68,0,0.52358441,9518.0,23,0,2,0,0.0
0,0.16765584,37,0,0.53755166,7016.0,7,0,3,0,0.0
0,0.109361001,33,0,0.256365233,6833.0,7,0,2,0,1.0
0,0.030283455,49,0,0.399560044,10000.0,13,0,2,0,0.0
0,0.018953555,67,0,1.508491508,1000.0,10,0,1,0,0.0
1,0.683047168,33,0,0.530698659,7084.0,12,0,2,0,0.0
0,0.054473214000000006,56,0,0.227383592,9019.0,9,0,2,0,3.0
0,0.345827086,25,0,0.02056962,2527.0,4,0,0,0,0.0
0,0.003928218,76,0,52112.0,36359.271313139,27,0,23,0,0.0
0,0.9999999,24,0,0.018990505,2000.0,0,1,0,0,0.0
1,0.804391218,61,1,1.6447337830000002,4300.0,4,0,2,0,0.0
